2022-02-22 07:53:50 ERROR business-4-7 c.w.a.s.h.ServerProcessHandler /192.168.2.205:48241 -> [异常]原因：远程主机强迫关闭了一个现有的连接。
2022-02-22 07:53:50 INFO  business-4-3 c.w.a.s.h.ServerProcessHandler /192.168.2.205:48241 !- [断开连接]
2022-02-22 14:52:28 INFO  worker-3-1 c.w.a.common.Message [decode]type=1065,length=2390,CommonOperation(context=1060;002543;7;20;7;24;200;09:04:24 GMT 02/22/2022;00:06:8E:02:CE:15^1060;002544;7;20;7;24;200;09:14:24 GMT 02/22/2022;00:06:8E:02:CE:15^1060;002545;7;20;7;24;200;09:24:24 GMT 02/22/2022;00:06:8E:02:CE:15^1060;002546;7;20;7;24;200;09:34:24 GMT 02/22/2022;00:06:8E:02:CE:15^1060;002547;7;20;7;24;200;09:44:24 GMT 02/22/2022;00:06:8E:02:CE:15^1060;002548;7;20;7;24;200;09:54:24 GMT 02/22/2022;00:06:8E:02:CE:15^1060;002549;7;20;7;24;200;10:04:24 GMT 02/22/2022;00:06:8E:02:CE:15^1060;002550;7;20;7;24;200;10:14:24 GMT 02/22/2022;00:06:8E:02:CE:15^1060;002551;7;20;7;24;200;10:24:24 GMT 02/22/2022;00:06:8E:02:CE:15^1060;002552;7;20;7;24;200;10:34:24 GMT 02/22/2022;00:06:8E:02:CE:15^1060;002553;7;20;7;24;200;10:44:25 GMT 02/22/2022;00:06:8E:02:CE:15^1060;002554;7;20;7;24;200;10:54:25 GMT 02/22/2022;00:06:8E:02:CE:15^1060;002555;7;20;7;24;200;11:04:25 GMT 02/22/2022;00:06:8E:02:CE:15^1060;002556;7;20;7;24;200;11:14:25 GMT 02/22/2022;00:06:8E:02:CE:15^1060;002557;7;20;7;24;200;11:24:25 GMT 02/22/2022;00:06:8E:02:CE:15^1060;002558;7;20;7;24;200;11:34:25 GMT 02/22/2022;00:06:8E:02:CE:15^1060;002559;7;20;7;24;200;11:44:25 GMT 02/22/2022;00:06:8E:02:CE:15^1060;002560;7;20;7;24;200;11:54:25 GMT 02/22/2022;00:06:8E:02:CE:15^1060;002561;7;20;7;24;200;12:04:25 GMT 02/22/2022;00:06:8E:02:CE:15^1060;002562;7;20;7;24;200;12:14:25 GMT 02/22/2022;00:06:8E:02:CE:15^1060;002563;7;20;7;24;200;12:24:25 GMT 02/22/2022;00:06:8E:02:CE:15^1060;002564;7;20;7;24;200;12:34:25 GMT 02/22/2022;00:06:8E:02:CE:15^1060;002565;7;20;7;24;200;12:44:25 GMT 02/22/2022;00:06:8E:02:CE:15^1060;002566;7;20;7;24;200;12:54:26 GMT 02/22/2022;00:06:8E:02:CE:15^1060;002567;7;20;7;24;200;13:04:26 GMT 02/22/2022;00:06:8E:02:CE:15^1060;002568;7;20;7;24;200;13:14:26 GMT 02/22/2022;00:06:8E:02:CE:15^1060;002569;7;20;7;24;200;13:24:26 GMT 02/22/2022;00:06:8E:02:CE:15^1060;002570;7;20;7;24;200;13:34:26 GMT 02/22/2022;00:06:8E:02:CE:15^1060;002571;7;20;7;24;200;13:44:26 GMT 02/22/2022;00:06:8E:02:CE:15^1060;002572;7;20;7;24;200;13:54:26 GMT 02/22/2022;00:06:8E:02:CE:15^1060;002573;7;20;7;24;200;14:04:26 GMT 02/22/2022;00:06:8E:02:CE:15^1060;002574;7;20;7;24;200;14:14:26 GMT 02/22/2022;00:06:8E:02:CE:15^1060;002575;7;20;7;24;200;14:24:26 GMT 02/22/2022;00:06:8E:02:CE:15^1060;002576;7;20;7;24;200;14:34:26 GMT 02/22/2022;00:06:8E:02:CE:15^1060;002577;7;20;7;24;200;14:44:26 GMT 02/22/2022;00:06:8E:02:CE:15^)
2022-02-22 14:52:28 INFO  worker-3-1 c.w.a.common.Message [encode]0070;0010;
2022-02-22 14:52:28 INFO  worker-3-1 c.w.a.common.Message [encode]0067;0010;
2022-02-22 14:52:30 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 14:52:30 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 14:52:50 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 14:52:50 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 14:53:10 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 14:53:10 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 14:53:30 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 14:53:30 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 14:53:50 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 14:53:50 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 14:54:10 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 14:54:10 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 14:54:30 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 14:54:30 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 14:54:50 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 14:54:50 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 14:54:57 INFO  worker-3-1 c.w.a.common.Message [decode]type=1065,length=0078,CommonOperation(context=1060;002578;7;20;7;24;200;14:54:26 GMT 02/22/2022;00:06:8E:02:CE:15^)
2022-02-22 14:54:57 INFO  worker-3-1 c.w.a.common.Message [encode]0067;0010;
2022-02-22 14:55:10 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 14:55:10 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 14:55:30 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 14:55:30 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 14:55:50 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 14:55:50 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 14:56:10 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 14:56:10 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 14:56:30 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 14:56:30 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 14:56:50 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 14:56:50 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 14:57:10 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 14:57:10 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 14:57:30 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 14:57:30 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 14:57:50 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 14:57:50 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 14:58:10 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 14:58:10 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 14:58:30 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 14:58:30 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 14:58:50 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 14:58:50 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 14:59:10 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 14:59:10 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 14:59:30 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 14:59:30 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 14:59:50 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 14:59:50 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:00:10 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:00:10 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:00:30 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:00:30 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:00:50 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:00:50 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:01:10 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:01:10 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:01:30 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:01:30 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:01:50 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:01:50 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:02:10 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:02:10 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:02:30 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:02:30 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:02:50 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:02:50 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:03:10 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:03:10 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:03:30 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:03:30 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:03:51 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:03:51 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:04:11 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:04:11 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:04:31 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:04:31 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:04:51 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:04:51 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:04:57 INFO  worker-3-1 c.w.a.common.Message [decode]type=1065,length=0078,CommonOperation(context=1060;002579;7;20;7;24;200;15:04:26 GMT 02/22/2022;00:06:8E:02:CE:15^)
2022-02-22 15:04:57 INFO  worker-3-1 c.w.a.common.Message [encode]0067;0010;
2022-02-22 15:05:11 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:05:11 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:05:31 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:05:31 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:05:51 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:05:51 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:06:11 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:06:11 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:06:31 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:06:31 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:06:51 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:06:51 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:07:11 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:07:11 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:07:31 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:07:31 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:07:51 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:07:51 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:08:11 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:08:11 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:08:31 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:08:31 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:08:51 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:08:51 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:09:11 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:09:11 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:09:31 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:09:31 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:09:51 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:09:51 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:10:11 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:10:11 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:10:31 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:10:31 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:10:51 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:10:51 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:11:11 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:11:11 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:11:31 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:11:31 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:11:51 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:11:51 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:12:11 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:12:11 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:12:31 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:12:31 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:12:51 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:12:51 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:13:11 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:13:11 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:13:31 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:13:31 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:13:51 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:13:51 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:14:11 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:14:11 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:14:31 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:14:31 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:14:51 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:14:51 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:14:57 INFO  worker-3-1 c.w.a.common.Message [decode]type=1065,length=0078,CommonOperation(context=1060;002580;7;20;7;24;200;15:14:26 GMT 02/22/2022;00:06:8E:02:CE:15^)
2022-02-22 15:14:57 INFO  worker-3-1 c.w.a.common.Message [encode]0067;0010;
2022-02-22 15:15:11 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:15:11 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:15:31 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:15:31 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:15:51 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:15:51 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:16:11 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:16:11 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:16:31 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:16:31 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:16:51 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:16:51 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:17:11 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:17:11 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:17:31 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:17:31 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:17:51 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:17:51 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:18:11 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:18:11 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:18:31 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:18:31 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:18:51 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:18:51 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:19:11 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:19:11 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:19:31 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:19:31 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:19:51 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:19:51 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:20:11 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:20:11 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:20:31 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:20:31 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:20:51 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:20:51 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:21:11 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:21:11 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:21:31 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:21:31 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:21:51 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:21:51 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:22:11 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:22:11 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:22:31 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:22:31 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:22:52 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:22:52 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:23:12 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:23:12 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:23:32 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:23:32 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:23:52 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:23:52 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:24:12 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:24:12 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:24:32 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:24:32 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:24:52 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:24:52 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:24:57 INFO  worker-3-1 c.w.a.common.Message [decode]type=1065,length=0078,CommonOperation(context=1060;002581;7;20;7;24;200;15:24:27 GMT 02/22/2022;00:06:8E:02:CE:15^)
2022-02-22 15:24:57 INFO  worker-3-1 c.w.a.common.Message [encode]0067;0010;
2022-02-22 15:25:12 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:25:12 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:25:32 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:25:32 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:25:52 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:25:52 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:26:12 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:26:12 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
2022-02-22 15:26:32 INFO  worker-3-1 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;)
2022-02-22 15:26:32 INFO  worker-3-1 c.w.a.common.Message [encode]0080;0010;
